id,name,cluster,accommodates,bedrooms,bathrooms,neighbourhood_cleansed,room_type,price,number_of_reviews,review_scores_rating,amenities_count,host_is_superhost
50423766.0,"Spacious 3 BR Art Deco apt, ideal for families!",5,5,3.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,264.0,75,4.92,56,t
50440293.0,Cozy Stay,5,1,1.0,1.0,LaSalle,Private room,50.0,1,5.0,15,f
50443730.0,"Studio-Apartment, Mile-End /.3.Plateau",1,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,54.0,8,5.0,42,
50458151.0,C - 08 loft,3,2,1.0,1.0,Ville-Marie,Entire home/apt,149.0,180,4.8,35,t
50477435.0,Spectacular Waterfront Loft,5,2,1.0,1.5,Lachine,Entire home/apt,99.0,3,5.0,49,f
50508984.0,Stylish private bedroom with beautiful views,5,2,1.0,1.0,Beaconsfield,Private room,115.0,3,5.0,64,t
50549522.0,Entire houseâ™¡ 4 bedroom - Luxury king bed-Jacuzzi,0,9,4.0,3.0,Beaconsfield,Entire home/apt,180.0,35,4.71,49,f
50576963.0,Best location to discover Montreal.,5,6,2.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,175.0,9,5.0,60,f
50592022.0,Charming 2-Bedroom & 2-Bath Space in Montreal,3,6,2.0,2.0,Le Sud-Ouest,Entire home/apt,213.0,165,4.88,51,t
50592522.0,Loft in the Heart of Montreal's Foodie District,3,6,2.0,2.0,Le Sud-Ouest,Entire home/apt,240.0,192,4.92,51,t
50594079.0,Chic 2BD Condo â˜… 10/10 Walkscore â˜… Free Parking â˜…,3,4,2.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,186.0,293,4.92,65,t
50600998.0,Lovely 3-BR entire home Monthly Stay Walk to Metro,0,6,3.0,1.0,Le Sud-Ouest,Entire home/apt,170.0,76,4.66,51,t
50634093.0,2 Bedroom + Office  (Villeray neighbourhood),5,4,2.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,100.0,6,5.0,56,t
50656439.0,Balcony high floor Suite for Business Relocation,1,2,1.0,1.0,Ville-Marie,Entire home/apt,70.0,14,4.86,46,f
50660438.0,Dtown New Homey-Monthly Rental,1,2,1.0,1.0,Ville-Marie,Entire home/apt,,8,4.88,24,t
50662164.0,Stylish private bedroom full of sunshine,5,2,1.0,1.0,Beaconsfield,Private room,90.0,11,4.91,72,t
50678506.0,Spacious Downtown 2 BR + private parking (no tax),3,6,2.0,1.0,Ville-Marie,Entire home/apt,251.0,353,4.93,49,t
50682247.0,Stylish 2 Floors Downtown Montreal House,1,4,2.0,1.5,Le Plateau-Mont-Royal,Entire home/apt,214.0,79,4.92,51,t
50682254.0,brand new 3 1/2 condo,5,2,1.0,1.5,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,115.0,62,4.74,50,f
50691990.0,Sunny Getaway in Heart of Montreal,3,2,1.0,1.0,Ville-Marie,Entire home/apt,,179,4.69,18,
50696893.0,"Chez Ivy : Style condo, look moderne,  Ã  MontrÃ©al",5,4,1.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,60.0,21,4.67,43,t
50727660.0,Mid-Century APT 2BRD + Private Terrace,1,4,2.0,2.0,Ville-Marie,Entire home/apt,349.0,127,4.7,52,t
50732027.0,Cozy appartement on the plateau,1,2,,1.0,Le Plateau-Mont-Royal,Entire home/apt,80.0,52,4.56,15,t
50734432.0,"Bright room, well equipped and organized",5,1,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,29.0,10,4.9,43,f
50751121.0,CHARMING ROOM IN THE HEART OF MONTREAL'S SCENE,3,2,1.0,1.0,Ville-Marie,Private room,118.0,246,4.77,25,f
50752152.0,Sonder La Galerie | Superior Queen Room,3,2,0.0,1.0,Ville-Marie,Private room,223.0,184,4.61,21,t
50752942.0,Sonder La Galerie | Queen Room,3,2,0.0,1.0,Ville-Marie,Private room,188.0,414,4.63,20,t
50753079.0,Sonder La Galerie | Spacious Queen Room,3,2,0.0,1.0,Ville-Marie,Private room,184.0,167,4.57,20,t
50770061.0,Grande maison de ville dans Villeray,0,6,4.0,2.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,500.0,14,5.0,60,f
50772687.0,Cozy Studio In The Heart Of Montreal's Scene,3,2,1.0,1.0,Ville-Marie,Private room,127.0,224,4.72,37,f
50778707.0,Modern with View Business and Relocation Suite,1,2,1.0,1.0,Ville-Marie,Entire home/apt,85.0,7,4.86,46,f
50791008.0,"Tranquility, Style, and Prime Location Combined",3,6,2.0,1.0,Ville-Marie,Entire home/apt,256.0,129,4.98,54,t
50799578.0,"S - Furnished room,  close to downtown Montreal.",1,1,1.0,1.0,Le Plateau-Mont-Royal,Private room,31.0,5,5.0,18,f
50831425.0,Superbe condo vintage typique Plateau Mont-Royal,1,5,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,192.0,45,4.93,62,t
50832132.0,49th floor-2 Bedroom Condo - Tour des Canadiens 3,1,4,2.0,2.0,Ville-Marie,Entire home/apt,130.0,20,5.0,23,t
50832616.0,41th floor-2 Bedroom Condo - Tour des Canadiens 3,1,4,2.0,2.0,Ville-Marie,Entire home/apt,130.0,17,5.0,23,t
50841788.0,CHARMING INN ROOM IN THE HEART OF MONTREAL'S SCENE,3,2,1.0,1.0,Ville-Marie,Entire home/apt,95.0,230,4.72,27,f
50841883.0,BRICK ROOM INN IN THE HEART OF MONTREAL'S SCENE,3,2,1.0,1.0,Ville-Marie,Private room,187.0,215,4.73,29,f
50842122.0,CLASSIC INN ROOM IN THE HEART OF MONTREAL'S SCENE,3,2,1.0,1.0,Ville-Marie,Private room,152.0,244,4.74,28,f
50842229.0,CONTEMPORARY ROOM IN THE HEART OF MONTREAL'S SCENE,3,2,1.0,1.0,Ville-Marie,Private room,127.0,211,4.68,32,f
50842308.0,SPACIOUS INN ROOM IN THE HEART OF MONTREAL'S SCENE,3,2,1.0,1.0,Ville-Marie,Private room,122.0,247,4.77,30,f
50842405.0,STANDARD INN ROOM IN THE HEART OF MONTREAL'S SCENE,3,2,1.0,1.0,Ville-Marie,Private room,120.0,233,4.68,31,f
50842541.0,Fresh Space In The Heart Of Montreal's Scene,3,2,1.0,1.0,Ville-Marie,Private room,122.0,273,4.76,31,f
50842612.0,Pied-Ã -terre In The Heart Of Montreal's Scene,3,2,1.0,1.0,Ville-Marie,Private room,129.0,259,4.74,31,f
50842709.0,Classic Inn Suite In The Heart Of Montreal's Scene,3,2,1.0,1.0,Ville-Marie,Private room,128.0,247,4.74,30,f
50842800.0,DESIGNER INN ROOM THE HEART OF MONTREAL'S SCENE,3,2,1.0,1.0,Ville-Marie,Private room,152.0,294,4.85,26,f
50842877.0,Cozy bedroom in Miles End / Plateau town home,1,1,1.0,1.0,Le Plateau-Mont-Royal,Private room,48.0,88,4.58,36,f
50845125.0,Superbe appartement Ã  montrÃ©al prÃ¨s de tous,1,4,2.0,1.0,Ville-Marie,Entire home/apt,158.0,130,4.59,57,t
50856821.0,Business Suite ideal for Relocation Golden Square,1,2,1.0,1.0,Ville-Marie,Entire home/apt,94.0,8,4.38,50,f
50865537.0,Suite w/Bathtub in the Heart of Montreal's Scene,3,2,1.0,1.0,Ville-Marie,Private room,141.0,284,4.75,31,f
50865599.0,Hidden Gem (217),5,4,0.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,95.0,139,4.78,44,t
50865733.0,Suite w/Bathtub in the Heart of Montreal's Scene,3,2,1.0,1.0,Ville-Marie,Private room,116.0,245,4.78,31,f
50865900.0,Queen w/Bathtub in the Heart of Montreal's Scene,3,2,1.0,1.0,Ville-Marie,Private room,135.0,253,4.72,30,f
50866037.0,PREMIUM ROOM IN THE HEART OF MONTREAL'S SCENE,3,2,1.0,1.0,Ville-Marie,Private room,133.0,274,4.7,31,f
50875279.0,Studio with Bathroom 3Min HEC/Metro8 min  Centre,5,1,1.0,3.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,52.0,0,,18,f
50876034.0,Queen Room w/Bath in the Heart of Montreal' Scene,3,2,1.0,1.0,Ville-Marie,Private room,115.0,212,4.74,32,f
50876200.0,Queen Suite in the Heart of the Montreal Scene,3,4,2.0,1.0,Ville-Marie,Private room,146.0,231,4.66,29,f
50876260.0,Modern Inn Suite in The Heart of Montreal's Scene,3,2,1.0,1.0,Ville-Marie,Private room,102.0,244,4.71,31,f
50876329.0,Grand Suite w/Bathtub | Heart of Montreal's Scene,3,4,1.0,1.0,Ville-Marie,Private room,150.0,244,4.73,33,f
50894703.0,2 bed-1.5 bath Apartment with indoor garage park,5,6,2.0,1.5,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,150.0,0,,31,t
50910765.0,Classic Suite w/Bathtub -Heart of Montreal's Scene,3,2,1.0,1.0,Ville-Marie,Private room,128.0,258,4.81,33,f
50922276.0,"Cozy stylish home, Sauna, Large yard, Parking",0,6,3.0,2.0,Ahuntsic-Cartierville,Entire home/apt,165.0,4,5.0,62,f
50933699.0,"DOWNTOWN STUDIO,GYM, POOLS, HOT TUB, SAUNA, WORK",1,2,1.0,1.0,Le Sud-Ouest,Entire home/apt,137.0,12,4.83,59,t
50952968.0,M11 | Le Mile End - Spacious 1BDR in Plateau-3A,3,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,227.0,289,4.84,31,t
50961266.0,Superb new condo with fireplace for vacations,5,4,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,137.0,127,4.94,49,t
50962975.0,Large room with king size bed-Mile End / Plateau,1,2,1.0,1.0,Le Plateau-Mont-Royal,Private room,60.0,101,4.4,45,f
50983322.0,"Warm, Bright and Welcoming - La PREMIERE",3,4,2.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,179.0,202,4.9,56,t
50993997.0,Deluxe Suite Downtown | Walk to Old-Port,3,3,0.0,1.0,Ville-Marie,Entire home/apt,210.0,422,4.86,18,t
50994663.0,Junior Suite Downtown | Walk to Old-Port,3,4,1.0,1.0,Ville-Marie,Entire home/apt,197.0,311,4.73,18,t
50999380.0,A 2 Z Executive Suites,0,4,4.0,2.0,Lachine,Entire home/apt,308.0,28,4.71,61,f
51017595.0,Upscale Business suite balcony great 4 relocations,2,2,1.0,1.0,Ville-Marie,Entire home/apt,85.0,4,3.75,47,f
51026171.0,Room in large appartement,1,1,1.0,1.0,Le Plateau-Mont-Royal,Private room,80.0,1,5.0,47,f
51047598.0,Modern loft in downtown Montreal (balcony+view),1,2,1.0,1.0,Ville-Marie,Entire home/apt,152.0,89,4.66,45,
51057895.0,Luxury Studio w/ DT & City Views Concordia McGill,1,2,,1.0,Ville-Marie,Entire home/apt,,6,5.0,72,t
51060705.0,"Suitable for work, near the ICM - The Classic",1,1,1.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,54.0,20,4.7,49,t
51061123.0,Suitable for work near The ICM -The Simplistic,1,1,1.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,61.0,15,5.0,48,t
51064577.0,Superbe loft situÃ© dans un cartier trÃ¨s recherchÃ©,5,4,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,49.0,15,4.8,33,f
51065135.0,One-Bedroom apartment Old Montreal,1,2,1.0,1.0,Ville-Marie,Entire home/apt,186.0,86,4.58,34,f
51065546.0,Charming little room in the Mile End / Plateau,1,1,1.0,1.5,Le Plateau-Mont-Royal,Private room,43.0,88,4.41,36,f
51088811.0,Room w/ Desk for Remote Workers & Students - MTL,1,2,1.0,1.0,Le Plateau-Mont-Royal,Private room,42.0,34,4.85,64,f
51103603.0,Spacious and renovated condo in Plateau!,0,5,3.0,2.0,Le Plateau-Mont-Royal,Entire home/apt,,1,5.0,52,f
51114841.0,Cozycool Apartment 320,3,4,0.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,95.0,240,4.76,44,t
51140733.0,"Modern Apartment in Villeray  - Desk, Wifi & AC",5,2,1.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,113.0,21,5.0,50,t
51152537.0,Cozy LOFT/WIFI/Easy Transit/Parks/Cirque du Soleil,5,3,1.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,89.0,68,4.88,51,t
51167553.0,Lovely 2-bedroom unit near Olympic Stadium,5,4,2.0,1.0,Mercier-Hochelaga-Maisonneuve,Entire home/apt,119.0,117,4.66,34,t
51198598.0,"Lovely, peacefull apartement with a gorgeous view",5,2,0.0,1.0,Verdun,Entire home/apt,80.0,24,4.46,45,f
51205444.0,"Homey, newly renovated, 3 BR, 1 parking & patio",5,6,3.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,192.0,119,4.87,46,f
51216310.0,Superb city view in Montreal downtown open studio,1,2,1.0,1.0,Ville-Marie,Entire home/apt,99.0,27,5.0,44,t
51228582.0,Magnifique condo Ã  Outremont HEC UDM Polytechnique,5,4,1.0,1.0,Mont-Royal,Entire home/apt,202.0,0,,23,t
51237114.0,"Spacious Cozy&Luxurious Condo, 2 bed 2 bath",0,6,2.0,2.0,Ville-Marie,Entire home/apt,127.0,17,4.88,70,t
51239878.0,Grand 3 chambres villeray lumineux cosy et soignÃ©,5,6,3.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,,4,4.75,44,f
51270188.0,Large private room in the Mile End / Plateau,1,2,1.0,1.0,Le Plateau-Mont-Royal,Private room,40.0,77,4.23,37,f
51270196.0,"Sunny 3-bedroom, 1100 SQF, in front of park, near to Downtown",5,5,3.0,1.0,LaSalle,Entire home/apt,110.0,8,4.88,64,t
51285475.0,Spacious room in a shared appt Plateau / Mile End,1,2,1.0,1.0,Le Plateau-Mont-Royal,Private room,22.0,69,4.32,37,f
51289126.0,Beautiful clean and cosy,5,3,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,63.0,16,4.25,12,f
51304258.0,The Notre-Dame Sunny Loft In Old Montreal,3,2,1.0,1.0,Ville-Marie,Entire home/apt,192.0,203,4.85,45,t
51305624.0,Chambre confortable prÃ¨s du mÃ©tro Frontenac,1,2,1.0,1.0,Ville-Marie,Private room,155.0,28,4.96,54,t
51350842.0,Cozy private room in the Plateau / Mile End,1,2,1.0,1.0,Le Plateau-Mont-Royal,Private room,30.0,78,4.28,36,f
51449698.0,Downtown Apartment Just for You!,1,5,3.0,1.0,Ville-Marie,Entire home/apt,125.0,10,4.6,55,t
51463737.0,FurnishedMTL - Modern Studio - Plateau/McGill,1,2,0.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,86.0,45,4.42,19,f
51465565.0,Charming loft in the heart of Plateau,1,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,,22,4.86,36,t
51513919.0,Quiet Double Room in Zen Garden - Ahuntsic,5,1,1.0,1.0,Ahuntsic-Cartierville,Private room,48.0,22,4.86,42,f
51517224.0,Montreal 4-BR 4-Balc Huge 2-Floor Condo  Sleeps-20,0,16,4.0,2.0,Le Plateau-Mont-Royal,Entire home/apt,946.0,373,4.92,54,f
51521926.0,M11 | Le Mile End - Cozy studio in MTL-2C,3,2,1.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,186.0,222,4.72,34,t
51522804.0,Business Condo Montreal Downtown,1,2,1.0,1.0,Ville-Marie,Entire home/apt,119.0,10,4.9,54,t
51524779.0,2BDR Downtown w/ Parking,1,6,2.0,1.0,Ville-Marie,Entire home/apt,1000.0,4,5.0,34,t
51535114.0,â¤ La Peaceful and Cozy Petite Patrie (Rosemont)#2â¤,5,2,1.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,,15,4.67,37,t
51559769.0,Apartment with 2 Bedrooms/2 Bathrooms P0606,5,5,2.0,2.0,Mont-Royal,Entire home/apt,148.0,1,5.0,28,t
51580910.0,"Best Urban Retreat Amazing ""Secured Parking""! AC!",5,8,2.0,1.0,Outremont,Entire home/apt,225.0,103,4.83,49,f
51600466.0,Spacious backyard wide living room 1 bedroom left,5,2,1.0,1.0,Lachine,Private room,151.0,12,4.0,49,f
51601925.0,Magnifique condo sur le Plateau-Mont-Royal!,1,4,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,393.0,37,4.97,66,f
51606455.0,"Large Room w/Smart TV, A/C &Free Street Parking",5,2,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,94.0,31,4.71,45,f
51624445.0,Luxury 2 Floor Apt Heart of Old MTL | St Paul St |,3,4,1.0,1.5,Ville-Marie,Entire home/apt,339.0,161,4.85,46,t
51624759.0,Modern 1 BR 1BA in center of Old Mtl | St Paul St,3,4,1.0,1.0,Ville-Marie,Entire home/apt,189.0,161,4.86,48,t
51639891.0,Apartment with 2 Bedrooms/2 Bathrooms PP301,5,7,2.0,2.0,Mont-Royal,Entire home/apt,133.0,2,5.0,28,t
51640454.0,Sublime 3BR 2BA Apt | Old Mtl | St Paul ST |,0,8,3.0,2.0,Ville-Marie,Entire home/apt,504.0,231,4.87,47,t
51640559.0,Sun-Filled Stay! 2 Comfortable Bedrooms,5,4,2.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,79.0,8,5.0,32,f
51647905.0,Luxury Studio in DT Montreal - Bell Centre McGill,1,2,0.0,1.0,Ville-Marie,Entire home/apt,17.0,11,5.0,66,t
51651915.0,33+ days Cozy/quiet room close to downtown/UQAM,5,2,1.0,1.0,Mercier-Hochelaga-Maisonneuve,Private room,33.0,9,5.0,45,t
51684612.0,Plateau Mt Royal-Mile End |3BDRS-2BA&Parking,0,8,3.0,2.0,Le Plateau-Mont-Royal,Entire home/apt,224.0,139,4.76,49,f
51693015.0,Stunning 4BR 3BA Apt Central Old Mtl | St Paul St,0,9,3.0,2.5,Ville-Marie,Entire home/apt,653.0,202,4.87,48,t
51717473.0,Le Loft,1,3,1.0,1.0,Ville-Marie,Entire home/apt,160.0,23,4.87,22,t
51731959.0,Chic & Modern 3B 1B Apt | Old Mtl | St Paul St |,3,5,1.0,1.0,Ville-Marie,Entire home/apt,353.0,195,4.85,48,t
51767583.0,Garden suite loft in old Montreal,0,16,3.0,1.0,Ville-Marie,Entire home/apt,297.0,134,4.63,38,t
51783871.0,Gorgeous Unit Near General Hospital & Concordia,3,2,0.0,1.0,Ville-Marie,Entire home/apt,125.0,230,4.65,35,f
51815517.0,Free Parking - Great 1BR near Henri Bourassa Metro,5,4,1.0,1.0,Ahuntsic-Cartierville,Entire home/apt,119.0,143,4.85,50,t
51819535.0,Tree beauty(104),5,4,0.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,55.0,140,4.78,44,t
51866023.0,Appt 1 ch. avec terrasse â€“ calme et chaleureux,5,2,1.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,57.0,6,4.67,32,f
51889304.0,High-end condo perfect for remote working 1gb wifi,1,4,2.0,1.0,Ville-Marie,Entire home/apt,214.0,0,,40,f
51892779.0,Private  Room in 3 bedroom w. kitchen WIFI garden,5,2,1.0,1.0,Le Sud-Ouest,Private room,28.0,17,4.71,29,t
51894002.0,Room w/Smart TV in Central City of Montreal,5,2,1.0,1.0,Hampstead,Private room,93.0,19,4.68,36,
51894006.0,"Cozy w/smart TV, 1 bus to UdeM, HEC, Polytechnique",5,2,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,81.0,13,4.62,36,
51921841.0,Cozy & spacious private bedroom,5,2,1.0,1.0,Baie-d'UrfÃ©,Private room,82.0,7,5.0,71,t
51925293.0,"4414-Modern 2 BD Gem/ near DT MTL, Canal, Atwater",5,5,2.0,1.0,Le Sud-Ouest,Entire home/apt,225.0,126,4.65,32,
51928441.0,Studio confortable prÃ¨s du bord de l'eau & mÃ©tro.,5,3,1.0,1.0,Ahuntsic-Cartierville,Entire home/apt,66.0,3,5.0,32,f
51967931.0,Modern new condo freshly built,5,5,3.0,1.0,Ahuntsic-Cartierville,Entire home/apt,95.0,13,4.54,35,f
51977794.0,Apt 3Min Walk Metro /Polytechnique/HEC/Downtown,5,1,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Private room,148.0,2,5.0,25,f
52007085.0,Comfy Luxurious  Hotel room in old port Montreal,1,2,,1.0,Ville-Marie,Entire home/apt,,151,4.08,15,f
52033834.0,Rose Gardens,3,3,0.0,0.0,Mercier-Hochelaga-Maisonneuve,Private room,95.0,217,4.67,43,f
52048704.0,Stunning new condo 3BDR,5,5,3.0,1.0,Ahuntsic-Cartierville,Entire home/apt,81.0,16,4.81,36,f
52054690.0,"Plateau - Downtown, 4 beds, 2 bath, Free parking!",0,4,3.0,2.0,Le Plateau-Mont-Royal,Entire home/apt,289.0,29,4.93,30,t
52059981.0,M11 | Le Mile End - Comfy 2BDR in MTL-2E,3,6,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,276.0,177,4.71,31,t
52070280.0,Cozy place for lovely stay in Montreal,5,2,1.0,1.0,Saint-Laurent,Entire home/apt,43.0,13,4.69,20,t
52087989.0,AÃ¯olos,1,3,1.0,1.0,Ville-Marie,Entire home/apt,109.0,21,5.0,36,t
52103603.0,Retro-Chic Spacious Home on 2 floors in Montreal,0,8,5.0,3.5,Outremont,Entire home/apt,539.0,71,4.96,65,t
52104836.0,"Villa Alba ultra clean, LONG STAY contact us!",5,4,2.0,1.0,LaSalle,Entire home/apt,167.0,74,4.86,47,t
52111239.0,Ð£ÑŽÑ‚Ð½Ñ‹Ð¹ Ð´Ð¾Ð¼ Ñ€ÑÐ´Ð¾Ð¼ Ñ Ð¼ÐµÑ‚Ñ€Ð¾ 2500$ Ð² Ð¼ÐµÑÑÑ†!,5,4,2.0,1.0,Le Sud-Ouest,Entire home/apt,150.0,0,,9,f
52128262.0,"Cozy 1 bedroom NDG apartment, 32 night minimum",5,3,1.0,1.0,CÃ´te-des-Neiges-Notre-Dame-de-GrÃ¢ce,Entire home/apt,,17,4.94,45,t
52147853.0,"Lovely 3-bedroom unit with free parking, close to metro and downtown",3,6,3.0,1.0,Le Sud-Ouest,Entire home/apt,137.0,140,4.79,62,t
52153565.0,Monthly Stays â™¥ï¸ | DEEP Clean | Modern Unit,5,2,1.0,1.0,LaSalle,Entire home/apt,,22,5.0,47,t
52163625.0,"Bord de l'eau, MontrÃ©al",5,2,1.0,1.0,Pierrefonds-Roxboro,Entire home/apt,89.0,9,5.0,43,f
52165677.0,Modern & spacious 1 BR condo - Downtown / Old Mtl,1,2,1.0,1.0,Ville-Marie,Entire home/apt,95.0,9,5.0,59,t
52169372.0,"Chic Penthouse | Top location, private roofdeck",1,4,2.0,1.0,Le Plateau-Mont-Royal,Entire home/apt,429.0,89,5.0,58,t
52175849.0,Charming room on a 3rd floor appt-Plateau,1,1,1.0,1.0,Le Plateau-Mont-Royal,Private room,25.0,71,4.56,39,f
52217209.0,Clean long term Bright room Closet kitchen WIFI,5,1,1.0,1.0,Le Sud-Ouest,Private room,30.0,19,5.0,25,t
52242966.0,Lovely condo 3BDR,5,5,3.0,1.0,Ahuntsic-Cartierville,Entire home/apt,108.0,14,4.71,36,f
52243119.0,Beautiful condo 3BDR,5,5,3.0,1.0,Ahuntsic-Cartierville,Entire home/apt,97.0,13,4.69,36,f
52283211.0,David Hotel | Modern Studio with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,320.0,3,4.67,56,t
52283483.0,David Hotel | Spacious Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,381.0,3,5.0,56,t
52283560.0,David Hotel | Contemporary Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,354.0,3,5.0,56,t
52283641.0,David Hotel | Chic Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,381.0,29,4.86,57,t
52283795.0,David Hotel | Vibrant Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,393.0,4,5.0,56,t
52283842.0,David Hotel | Spacious Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,381.0,46,4.87,57,t
52283896.0,David Hotel | Vibrant Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,320.0,11,4.91,56,t
52283975.0,David Hotel | Contemporary Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,354.0,8,4.63,56,t
52284088.0,David Hotel | Bright Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,320.0,4,5.0,56,t
52284148.0,David Hotel | Open Concept Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,381.0,24,5.0,56,t
52284358.0,David Hotel | Contemporary Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,,5,5.0,56,t
52284496.0,David Hotel | Contemporary Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,381.0,5,5.0,56,t
52284783.0,David Hotel | Bright Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,354.0,11,5.0,56,t
52284848.0,David Hotel | Contemporary Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,381.0,11,5.0,55,t
52284905.0,David Hotel | Contemporary Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,320.0,3,5.0,56,t
52284949.0,David Hotel | Contemporary Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,354.0,21,4.9,56,t
52287214.0,Sunny room in mile end,1,2,1.0,1.5,Le Plateau-Mont-Royal,Private room,25.0,54,4.39,36,f
52295971.0,Entire clean bright 3 bedrm backyard fast internet,5,6,3.0,1.0,Le Sud-Ouest,Entire home/apt,,0,,25,t
52299608.0,One-Bedroom Loft near Basilica,1,2,1.0,1.0,Ville-Marie,Entire home/apt,186.0,105,4.51,37,f
52304037.0,David Hotel | Contemporary Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,381.0,1,5.0,57,t
52304180.0,David Hotel | Cozy Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,354.0,0,,56,t
52304274.0,David Hotel | Cozy Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,381.0,8,4.88,55,t
52304326.0,David Hotel | Chic Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,354.0,12,4.92,55,t
52304378.0,David Hotel | Vibrant Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,381.0,12,5.0,55,t
52304419.0,David Hotel | Cozy Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,320.0,61,4.82,56,t
52304454.0,David Hotel | Contemporary Loft with All Amenities,1,2,1.0,1.0,Ville-Marie,Entire home/apt,354.0,42,4.9,56,t
52306615.0,Spacious backyard &open living room 1 bedroom left,5,2,1.0,1.0,Lachine,Private room,156.0,6,4.33,44,f
52314322.0,"Cosy Apartement, Amenities, No stairs,  Quiet",5,4,2.0,1.0,Lachine,Entire home/apt,,10,5.0,75,t
52318968.0,3-Bed loft Old Montreal,1,6,1.0,1.0,Ville-Marie,Entire home/apt,282.0,37,4.59,33,f
52326743.0,Appartement cozy,5,2,1.0,1.0,Villeray-Saint-Michel-Parc-Extension,Entire home/apt,,18,4.89,22,t
52333368.0,LÃ©a,1,3,1.0,1.0,Ville-Marie,Entire home/apt,160.0,20,4.95,41,t
52335842.0,Montreal 5 â­ï¸Star paradise,5,2,3.0,1.0,Rosemont-La Petite-Patrie,Entire home/apt,155.0,0,,40,f
